Time resolution is 1 ps
Time	State	Sample Valid	SPI CS	SPI CLK	TX Byte	RX Byte	Bytes Sent
203000	2	0	1	1	00	00	  0
203000	2	0	1	1	00	00	  0
203000	2	0	1	1	00	00	  0
203000	2	0	1	1	00	00	  0
204000	2	0	1	1	00	00	  0
204000	2	0	1	1	00	00	  0
204000	2	0	1	1	00	00	  0
204000	2	0	1	1	00	00	  0
204000	2	0	1	1	00	00	  0
205000	2	0	1	1	00	00	  0
205000	2	0	1	1	00	00	  0
205000	2	0	1	1	00	00	  0
205000	2	0	1	1	00	00	  0
205000	2	0	1	1	00	00	  0
206000	2	0	1	1	00	00	  0
206000	2	0	1	1	00	00	  0
206000	2	0	1	1	00	00	  0
206000	2	0	1	1	00	00	  0
206000	2	0	1	1	00	00	  0
207000	2	0	1	1	00	00	  0
207000	2	0	1	1	00	00	  0
207000	2	0	1	1	00	00	  0
207000	2	0	1	1	00	00	  0
207000	2	0	1	1	00	00	  0
208000	2	0	1	1	00	00	  0
208000	2	0	1	1	00	00	  0
208000	2	0	1	1	00	00	  0
208000	2	0	1	1	00	00	  0
208000	2	0	1	1	00	00	  0
209000	2	0	1	1	00	00	  0
209000	2	0	1	1	00	00	  0
209000	2	0	1	1	00	00	  0
209000	2	0	1	1	00	00	  0
209000	2	0	1	1	00	00	  0
210000	2	0	1	1	00	00	  0
210000	2	0	1	1	00	00	  0
210000	2	0	1	1	00	00	  0
210000	2	0	1	1	00	00	  0
210000	2	0	1	1	00	00	  0
211000	2	0	1	1	00	00	  0
211000	2	0	1	1	00	00	  0
211000	2	0	1	1	00	00	  0
211000	2	0	1	1	00	00	  0
211000	2	0	1	1	00	00	  0
212000	2	0	1	1	00	00	  0
212000	2	0	1	1	00	00	  0
212000	2	0	1	1	00	00	  0
212000	2	0	1	1	00	00	  0
212000	2	0	1	1	00	00	  0
213000	2	0	1	1	00	00	  0
213000	2	0	1	1	00	00	  0
213000	2	0	1	1	00	00	  0
213000	2	0	1	1	00	00	  0
213000	2	0	1	1	00	00	  0
214000	2	0	1	1	00	00	  0
214000	2	0	1	1	00	00	  0
214000	2	0	1	1	00	00	  0
214000	2	0	1	1	00	00	  0
214000	2	0	1	1	00	00	  0
215000	2	0	1	1	00	00	  0
215000	2	0	1	1	00	00	  0
215000	2	0	1	1	00	00	  0
215000	2	0	1	1	00	00	  0
215000	2	0	1	1	00	00	  0
216000	2	0	1	1	00	00	  0
216000	2	0	1	1	00	00	  0
216000	2	0	1	1	00	00	  0
216000	2	0	1	1	00	00	  0
216000	2	0	1	1	00	00	  0
217000	2	0	1	1	00	00	  0
217000	2	0	1	1	00	00	  0
217000	2	0	1	1	00	00	  0
217000	2	0	1	1	00	00	  0
217000	2	0	1	1	00	00	  0
218000	2	0	1	1	00	00	  0
218000	2	0	1	1	00	00	  0
218000	2	0	1	1	00	00	  0
218000	2	0	1	1	00	00	  0
218000	2	0	1	1	00	00	  0
219000	2	0	1	1	00	00	  0
219000	2	0	1	1	00	00	  0
219000	2	0	1	1	00	00	  0
219000	2	0	1	1	00	00	  0
219000	2	0	1	1	00	00	  0
220000	2	0	1	1	00	00	  0
220000	2	0	1	1	00	00	  0
220000	2	0	1	1	00	00	  0
220000	2	0	1	1	00	00	  0
220000	2	0	1	1	00	00	  0
221000	2	0	1	1	00	00	  0
221000	2	0	1	1	00	00	  0
221000	2	0	1	1	00	00	  0
221000	2	0	1	1	00	00	  0
221000	2	0	1	1	00	00	  0
222000	2	0	1	1	00	00	  0
222000	2	0	1	1	00	00	  0
222000	2	0	1	1	00	00	  0
222000	2	0	1	1	00	00	  0
222000	2	0	1	1	00	00	  0
223000	2	0	1	1	00	00	  0
223000	2	0	1	1	00	00	  0
223000	2	0	1	1	00	00	  0
223000	2	0	1	1	00	00	  0
223000	2	0	1	1	00	00	  0
224000	2	0	1	1	00	00	  0
224000	2	0	1	1	00	00	  0
224000	2	0	1	1	00	00	  0
224000	2	0	1	1	00	00	  0
224000	2	0	1	1	00	00	  0
225000	2	0	1	1	00	00	  0
225000	2	0	1	1	00	00	  0
225000	2	0	1	1	00	00	  0
225000	2	0	1	1	00	00	  0
225000	2	0	1	1	00	00	  0
226000	2	0	1	1	00	00	  0
226000	2	0	1	1	00	00	  0
226000	2	0	1	1	00	00	  0
226000	2	0	1	1	00	00	  0
226000	2	0	1	1	00	00	  0
227000	2	0	1	1	00	00	  0
227000	2	0	1	1	00	00	  0
227000	2	0	1	1	00	00	  0
227000	2	0	1	1	00	00	  0
227000	2	0	1	1	00	00	  0
228000	2	0	1	1	00	00	  0
228000	2	0	1	1	00	00	  0
228000	2	0	1	1	00	00	  0
228000	2	0	1	1	00	00	  0
228000	2	0	1	1	00	00	  0
229000	2	0	1	1	00	00	  0
229000	2	0	1	1	00	00	  0
229000	2	0	1	1	00	00	  0
229000	2	0	1	1	00	00	  0
229000	2	0	1	1	00	00	  0
230000	2	0	1	1	00	00	  0
230000	2	0	1	1	00	00	  0
230000	2	0	1	1	00	00	  0
230000	2	0	1	1	00	00	  0
230000	2	0	1	1	00	00	  0
231000	2	0	1	1	00	00	  0
231000	2	0	1	1	00	00	  0
231000	2	0	1	1	00	00	  0
231000	2	0	1	1	00	00	  0
231000	2	0	1	1	00	00	  0
232000	2	0	1	1	00	00	  0
232000	2	0	1	1	00	00	  0
232000	2	0	1	1	00	00	  0
232000	2	0	1	1	00	00	  0
232000	2	0	1	1	00	00	  0
233000	2	0	1	1	00	00	  0
233000	2	0	1	1	00	00	  0
233000	2	0	1	1	00	00	  0
233000	2	0	1	1	00	00	  0
233000	2	0	1	1	00	00	  0
234000	2	0	1	1	00	00	  0
234000	2	0	1	1	00	00	  0
234000	2	0	1	1	00	00	  0
234000	2	0	1	1	00	00	  0
234000	2	0	1	1	00	00	  0
235000	2	0	1	1	00	00	  0
235000	2	0	1	1	00	00	  0
235000	2	0	1	1	00	00	  0
235000	2	0	1	1	00	00	  0
235000	2	0	1	1	00	00	  0
236000	2	0	1	1	00	00	  0
236000	2	0	1	1	00	00	  0
236000	2	0	1	1	00	00	  0
236000	2	0	1	1	00	00	  0
236000	2	0	1	1	00	00	  0
237000	2	0	1	1	00	00	  0
237000	2	0	1	1	00	00	  0
237000	2	0	1	1	00	00	  0
237000	2	0	1	1	00	00	  0
237000	2	0	1	1	00	00	  0
238000	2	0	1	1	00	00	  0
238000	2	0	1	1	00	00	  0
238000	2	0	1	1	00	00	  0
238000	2	0	1	1	00	00	  0
238000	2	0	1	1	00	00	  0
239000	2	0	1	1	00	00	  0
239000	2	0	1	1	00	00	  0
239000	2	0	1	1	00	00	  0
239000	2	0	1	1	00	00	  0
239000	2	0	1	1	00	00	  0
240000	2	0	1	1	00	00	  0
240000	2	0	1	1	00	00	  0
240000	2	0	1	1	00	00	  0
240000	2	0	1	1	00	00	  0
240000	2	0	1	1	00	00	  0
241000	2	0	1	1	00	00	  0
241000	2	0	1	1	00	00	  0
241000	2	0	1	1	00	00	  0
241000	2	0	1	1	00	00	  0
241000	2	0	1	1	00	00	  0
242000	2	0	1	1	00	00	  0
242000	2	0	1	1	00	00	  0
242000	2	0	1	1	00	00	  0
242000	2	0	1	1	00	00	  0
242000	2	0	1	1	00	00	  0
243000	2	0	1	1	00	00	  0
243000	2	0	1	1	00	00	  0
243000	2	0	1	1	00	00	  0
243000	2	0	1	1	00	00	  0
243000	2	0	1	1	00	00	  0
244000	2	0	1	1	00	00	  0
244000	2	0	1	1	00	00	  0
244000	2	0	1	1	00	00	  0
244000	2	0	1	1	00	00	  0
244000	2	0	1	1	00	00	  0
245000	2	0	1	1	00	00	  0
245000	2	0	1	1	00	00	  0
245000	2	0	1	1	00	00	  0
245000	2	0	1	1	00	00	  0
245000	2	0	1	1	00	00	  0
246000	2	0	1	1	00	00	  0
246000	2	0	1	1	00	00	  0
246000	2	0	1	1	00	00	  0
246000	2	0	1	1	00	00	  0
246000	2	0	1	1	00	00	  0
247000	2	0	1	1	00	00	  0
247000	2	0	1	1	00	00	  0
247000	2	0	1	1	00	00	  0
247000	2	0	1	1	00	00	  0
247000	2	0	1	1	00	00	  0
248000	2	0	1	1	00	00	  0
248000	2	0	1	1	00	00	  0
248000	2	0	1	1	00	00	  0
248000	2	0	1	1	00	00	  0
248000	2	0	1	1	00	00	  0
249000	2	0	1	1	00	00	  0
249000	2	0	1	1	00	00	  0
249000	2	0	1	1	00	00	  0
249000	2	0	1	1	00	00	  0
249000	2	0	1	1	00	00	  0
250000	2	0	1	1	00	00	  0
250000	2	0	1	1	00	00	  0
250000	2	0	1	1	00	00	  0
250000	2	0	1	1	00	00	  0
250000	2	0	1	1	00	00	  0
251000	2	0	1	1	00	00	  0
251000	2	0	1	1	00	00	  0
251000	2	0	1	1	00	00	  0
251000	2	0	1	1	00	00	  0
251000	2	0	1	1	00	00	  0
252000	2	0	1	1	00	00	  0
252000	2	0	1	1	00	00	  0
252000	2	0	1	1	00	00	  0
252000	2	0	1	1	00	00	  0
252000	2	0	1	1	00	00	  0
253000	2	0	1	1	00	00	  0
253000	2	0	1	1	00	00	  0
253000	2	0	1	1	00	00	  0
253000	2	0	1	1	00	00	  0
253000	2	0	1	1	00	00	  0
254000	2	0	1	1	00	00	  0
254000	2	0	1	1	00	00	  0
254000	2	0	1	1	00	00	  0
254000	2	0	1	1	00	00	  0
254000	2	0	1	1	00	00	  0
255000	2	0	1	1	00	00	  0
255000	2	0	1	1	00	00	  0
255000	2	0	1	1	00	00	  0
255000	2	0	1	1	00	00	  0
255000	2	0	1	1	00	00	  0
256000	2	0	1	1	00	00	  0
256000	2	0	1	1	00	00	  0
256000	2	0	1	1	00	00	  0
256000	2	0	1	1	00	00	  0
256000	2	0	1	1	00	00	  0
257000	2	0	1	1	00	00	  0
257000	2	0	1	1	00	00	  0
257000	2	0	1	1	00	00	  0
257000	2	0	1	1	00	00	  0
257000	2	0	1	1	00	00	  0
258000	2	0	1	1	00	00	  0
258000	2	0	1	1	00	00	  0
258000	2	0	1	1	00	00	  0
258000	2	0	1	1	00	00	  0
258000	2	0	1	1	00	00	  0
259000	2	0	1	1	00	00	  0
259000	2	0	1	1	00	00	  0
259000	2	0	1	1	00	00	  0
259000	2	0	1	1	00	00	  0
259000	2	0	1	1	00	00	  0
260000	2	0	1	1	00	00	  0
260000	2	0	1	1	00	00	  0
260000	2	0	1	1	00	00	  0
260000	2	0	1	1	00	00	  0
260000	2	0	1	1	00	00	  0
261000	2	0	1	1	00	00	  0
261000	2	0	1	1	00	00	  0
261000	2	0	1	1	00	00	  0
261000	2	0	1	1	00	00	  0
261000	2	0	1	1	00	00	  0
262000	2	0	1	1	00	00	  0
262000	2	0	1	1	00	00	  0
262000	2	0	1	1	00	00	  0
262000	2	0	1	1	00	00	  0
262000	2	0	1	1	00	00	  0
263000	2	0	1	1	00	00	  0
263000	2	0	1	1	00	00	  0
263000	2	0	1	1	00	00	  0
263000	2	0	1	1	00	00	  0
263000	2	0	1	1	00	00	  0
264000	2	0	1	1	00	00	  0
264000	2	0	1	1	00	00	  0
264000	2	0	1	1	00	00	  0
264000	2	0	1	1	00	00	  0
264000	2	0	1	1	00	00	  0
265000	2	0	1	1	00	00	  0
265000	2	0	1	1	00	00	  0
265000	2	0	1	1	00	00	  0
265000	2	0	1	1	00	00	  0
265000	2	0	1	1	00	00	  0
266000	2	0	1	1	00	00	  0
266000	2	0	1	1	00	00	  0
266000	2	0	1	1	00	00	  0
266000	2	0	1	1	00	00	  0
266000	2	0	1	1	00	00	  0
267000	2	0	1	1	00	00	  0
267000	2	0	1	1	00	00	  0
267000	2	0	1	1	00	00	  0
267000	2	0	1	1	00	00	  0
267000	2	0	1	1	00	00	  0
268000	2	0	1	1	00	00	  0
268000	2	0	1	1	00	00	  0
268000	2	0	1	1	00	00	  0
268000	2	0	1	1	00	00	  0
268000	2	0	1	1	00	00	  0
269000	2	0	1	1	00	00	  0
269000	2	0	1	1	00	00	  0
269000	2	0	1	1	00	00	  0
269000	2	0	1	1	00	00	  0
269000	2	0	1	1	00	00	  0
270000	2	0	1	1	00	00	  0
270000	2	0	1	1	00	00	  0
270000	2	0	1	1	00	00	  0
270000	2	0	1	1	00	00	  0
270000	2	0	1	1	00	00	  0
271000	2	0	1	1	00	00	  0
271000	2	0	1	1	00	00	  0
271000	2	0	1	1	00	00	  0
271000	2	0	1	1	00	00	  0
271000	2	0	1	1	00	00	  0
272000	2	0	1	1	00	00	  0
272000	2	0	1	1	00	00	  0
272000	2	0	1	1	00	00	  0
272000	2	0	1	1	00	00	  0
272000	2	0	1	1	00	00	  0
273000	2	0	1	1	00	00	  0
273000	2	0	1	1	00	00	  0
273000	2	0	1	1	00	00	  0
273000	2	0	1	1	00	00	  0
273000	2	0	1	1	00	00	  0
274000	2	0	1	1	00	00	  0
274000	2	0	1	1	00	00	  0
274000	2	0	1	1	00	00	  0
274000	2	0	1	1	00	00	  0
274000	2	0	1	1	00	00	  0
275000	2	0	1	1	00	00	  0
275000	2	0	1	1	00	00	  0
275000	2	0	1	1	00	00	  0
275000	2	0	1	1	00	00	  0
275000	2	0	1	1	00	00	  0
276000	2	0	1	1	00	00	  0
276000	2	0	1	1	00	00	  0
276000	2	0	1	1	00	00	  0
276000	2	0	1	1	00	00	  0
276000	2	0	1	1	00	00	  0
277000	2	0	1	1	00	00	  0
277000	2	0	1	1	00	00	  0
277000	2	0	1	1	00	00	  0
277000	2	0	1	1	00	00	  0
277000	2	0	1	1	00	00	  0
278000	2	0	1	1	00	00	  0
278000	2	0	1	1	00	00	  0
278000	2	0	1	1	00	00	  0
278000	2	0	1	1	00	00	  0
278000	2	0	1	1	00	00	  0
279000	2	0	1	1	00	00	  0
279000	2	0	1	1	00	00	  0
279000	2	0	1	1	00	00	  0
279000	2	0	1	1	00	00	  0
279000	2	0	1	1	00	00	  0
280000	2	0	1	1	00	00	  0
280000	2	0	1	1	00	00	  0
280000	2	0	1	1	00	00	  0
280000	2	0	1	1	00	00	  0
280000	2	0	1	1	00	00	  0
281000	2	0	1	1	00	00	  0
281000	2	0	1	1	00	00	  0
281000	2	0	1	1	00	00	  0
281000	2	0	1	1	00	00	  0
281000	2	0	1	1	00	00	  0
282000	2	0	1	1	00	00	  0
282000	2	0	1	1	00	00	  0
282000	2	0	1	1	00	00	  0
282000	2	0	1	1	00	00	  0
282000	2	0	1	1	00	00	  0
283000	2	0	1	1	00	00	  0
283000	2	0	1	1	00	00	  0
283000	2	0	1	1	00	00	  0
283000	2	0	1	1	00	00	  0
283000	2	0	1	1	00	00	  0
284000	2	0	1	1	00	00	  0
284000	2	0	1	1	00	00	  0
284000	2	0	1	1	00	00	  0
284000	2	0	1	1	00	00	  0
284000	2	0	1	1	00	00	  0
285000	2	0	1	1	00	00	  0
285000	2	0	1	1	00	00	  0
285000	2	0	1	1	00	00	  0
285000	2	0	1	1	00	00	  0
285000	2	0	1	1	00	00	  0
286000	2	0	1	1	00	00	  0
286000	2	0	1	1	00	00	  0
286000	2	0	1	1	00	00	  0
286000	2	0	1	1	00	00	  0
286000	2	0	1	1	00	00	  0
287000	2	0	1	1	00	00	  0
287000	2	0	1	1	00	00	  0
287000	2	0	1	1	00	00	  0
287000	2	0	1	1	00	00	  0
287000	2	0	1	1	00	00	  0
288000	2	0	1	1	00	00	  0
288000	2	0	1	1	00	00	  0
288000	2	0	1	1	00	00	  0
288000	2	0	1	1	00	00	  0
288000	2	0	1	1	00	00	  0
289000	2	0	1	1	00	00	  0
289000	2	0	1	1	00	00	  0
289000	2	0	1	1	00	00	  0
289000	2	0	1	1	00	00	  0
289000	2	0	1	1	00	00	  0
290000	2	0	1	1	00	00	  0
290000	2	0	1	1	00	00	  0
290000	2	0	1	1	00	00	  0
290000	2	0	1	1	00	00	  0
290000	2	0	1	1	00	00	  0
291000	2	0	1	1	00	00	  0
291000	2	0	1	1	00	00	  0
291000	2	0	1	1	00	00	  0
291000	2	0	1	1	00	00	  0
291000	2	0	1	1	00	00	  0
292000	2	0	1	1	00	00	  0
292000	2	0	1	1	00	00	  0
292000	2	0	1	1	00	00	  0
292000	2	0	1	1	00	00	  0
292000	2	0	1	1	00	00	  0
293000	2	0	1	1	00	00	  0
293000	2	0	1	1	00	00	  0
293000	2	0	1	1	00	00	  0
293000	2	0	1	1	00	00	  0
293000	2	0	1	1	00	00	  0
294000	2	0	1	1	00	00	  0
294000	2	0	1	1	00	00	  0
294000	2	0	1	1	00	00	  0
294000	2	0	1	1	00	00	  0
294000	2	0	1	1	00	00	  0
295000	2	0	1	1	00	00	  0
295000	2	0	1	1	00	00	  0
295000	2	0	1	1	00	00	  0
295000	2	0	1	1	00	00	  0
295000	2	0	1	1	00	00	  0
296000	2	0	1	1	00	00	  0
296000	2	0	1	1	00	00	  0
296000	2	0	1	1	00	00	  0
296000	2	0	1	1	00	00	  0
296000	2	0	1	1	00	00	  0
297000	2	0	1	1	00	00	  0
297000	2	0	1	1	00	00	  0
297000	2	0	1	1	00	00	  0
297000	2	0	1	1	00	00	  0
297000	2	0	1	1	00	00	  0
298000	2	0	1	1	00	00	  0
298000	2	0	1	1	00	00	  0
298000	2	0	1	1	00	00	  0
298000	2	0	1	1	00	00	  0
298000	2	0	1	1	00	00	  0
299000	2	0	1	1	00	00	  0
299000	2	0	1	1	00	00	  0
299000	2	0	1	1	00	00	  0
299000	2	0	1	1	00	00	  0
299000	2	0	1	1	00	00	  0
300000	2	0	1	1	00	00	  0
300000	2	0	1	1	00	00	  0
300000	2	0	1	1	00	00	  0
300000	2	0	1	1	00	00	  0
300000	2	0	1	1	00	00	  0
301000	2	0	1	1	00	00	  0
301000	2	0	1	1	00	00	  0
301000	2	0	1	1	00	00	  0
301000	2	0	1	1	00	00	  0
301000	2	0	1	1	00	00	  0
302000	2	0	1	1	00	00	  0
302000	2	0	1	1	00	00	  0
302000	2	0	1	1	00	00	  0
302000	2	0	1	1	00	00	  0
302000	2	0	1	1	00	00	  0
303000	2	0	1	1	00	00	  0
303000	2	0	1	1	00	00	  0
303000	2	0	1	1	00	00	  0
303000	2	0	1	1	00	00	  0
303000	2	0	1	1	00	00	  0
304000	2	0	1	1	00	00	  0
304000	2	0	1	1	00	00	  0
304000	2	0	1	1	00	00	  0
304000	2	0	1	1	00	00	  0
304000	2	0	1	1	00	00	  0
305000	2	0	1	1	00	00	  0
305000	2	0	1	1	00	00	  0
305000	2	0	1	1	00	00	  0
305000	2	0	1	1	00	00	  0
305000	2	0	1	1	00	00	  0
306000	2	0	1	1	00	00	  0
306000	2	0	1	1	00	00	  0
306000	2	0	1	1	00	00	  0
306000	2	0	1	1	00	00	  0
306000	2	0	1	1	00	00	  0
307000	2	0	1	1	00	00	  0
307000	2	0	1	1	00	00	  0
307000	2	0	1	1	00	00	  0
307000	2	0	1	1	00	00	  0
307000	2	0	1	1	00	00	  0
308000	2	0	1	1	00	00	  0
308000	2	0	1	1	00	00	  0
308000	2	0	1	1	00	00	  0
308000	2	0	1	1	00	00	  0
308000	2	0	1	1	00	00	  0
309000	2	0	1	1	00	00	  0
309000	2	0	1	1	00	00	  0
309000	2	0	1	1	00	00	  0
309000	2	0	1	1	00	00	  0
309000	2	0	1	1	00	00	  0
310000	2	0	1	1	00	00	  0
310000	2	0	1	1	00	00	  0
310000	2	0	1	1	00	00	  0
310000	2	0	1	1	00	00	  0
310000	2	0	1	1	00	00	  0
311000	2	0	1	1	00	00	  0
311000	2	0	1	1	00	00	  0
311000	2	0	1	1	00	00	  0
311000	2	0	1	1	00	00	  0
311000	2	0	1	1	00	00	  0
312000	2	0	1	1	00	00	  0
312000	2	0	1	1	00	00	  0
312000	2	0	1	1	00	00	  0
312000	2	0	1	1	00	00	  0
312000	2	0	1	1	00	00	  0
313000	2	0	1	1	00	00	  0
313000	2	0	1	1	00	00	  0
313000	2	0	1	1	00	00	  0
313000	2	0	1	1	00	00	  0
313000	2	0	1	1	00	00	  0
314000	2	0	1	1	00	00	  0
314000	2	0	1	1	00	00	  0
314000	2	0	1	1	00	00	  0
314000	2	0	1	1	00	00	  0
314000	2	0	1	1	00	00	  0
315000	2	0	1	1	00	00	  0
315000	2	0	1	1	00	00	  0
315000	2	0	1	1	00	00	  0
315000	2	0	1	1	00	00	  0
315000	2	0	1	1	00	00	  0
316000	2	0	1	1	00	00	  0
316000	2	0	1	1	00	00	  0
316000	2	0	1	1	00	00	  0
316000	2	0	1	1	00	00	  0
316000	2	0	1	1	00	00	  0
317000	2	0	1	1	00	00	  0
317000	2	0	1	1	00	00	  0
317000	2	0	1	1	00	00	  0
317000	2	0	1	1	00	00	  0
317000	2	0	1	1	00	00	  0
318000	2	0	1	1	00	00	  0
318000	2	0	1	1	00	00	  0
318000	2	0	1	1	00	00	  0
318000	2	0	1	1	00	00	  0
318000	2	0	1	1	00	00	  0
319000	2	0	1	1	00	00	  0
319000	2	0	1	1	00	00	  0
319000	2	0	1	1	00	00	  0
319000	2	0	1	1	00	00	  0
319000	2	0	1	1	00	00	  0
320000	2	0	1	1	00	00	  0
320000	2	0	1	1	00	00	  0
320000	2	0	1	1	00	00	  0
320000	2	0	1	1	00	00	  0
320000	2	0	1	1	00	00	  0
321000	2	0	1	1	00	00	  0
321000	2	0	1	1	00	00	  0
321000	2	0	1	1	00	00	  0
321000	2	0	1	1	00	00	  0
321000	2	0	1	1	00	00	  0
322000	2	0	1	1	00	00	  0
322000	2	0	1	1	00	00	  0
322000	2	0	1	1	00	00	  0
322000	2	0	1	1	00	00	  0
322000	2	0	1	1	00	00	  0
323000	2	0	1	1	00	00	  0
323000	2	0	1	1	00	00	  0
323000	2	0	1	1	00	00	  0
323000	2	0	1	1	00	00	  0
323000	2	0	1	1	00	00	  0
324000	2	0	1	1	00	00	  0
324000	2	0	1	1	00	00	  0
324000	2	0	1	1	00	00	  0
324000	2	0	1	1	00	00	  0
324000	2	0	1	1	00	00	  0
325000	2	0	1	1	00	00	  0
325000	2	0	1	1	00	00	  0
325000	2	0	1	1	00	00	  0
325000	2	0	1	1	00	00	  0
325000	2	0	1	1	00	00	  0
326000	2	0	1	1	00	00	  0
326000	2	0	1	1	00	00	  0
326000	2	0	1	1	00	00	  0
326000	2	0	1	1	00	00	  0
326000	2	0	1	1	00	00	  0
327000	2	0	1	1	00	00	  0
327000	2	0	1	1	00	00	  0
327000	2	0	1	1	00	00	  0
327000	2	0	1	1	00	00	  0
327000	2	0	1	1	00	00	  0
328000	2	0	1	1	00	00	  0
328000	2	0	1	1	00	00	  0
328000	2	0	1	1	00	00	  0
328000	2	0	1	1	00	00	  0
328000	2	0	1	1	00	00	  0
329000	2	0	1	1	00	00	  0
329000	2	0	1	1	00	00	  0
329000	2	0	1	1	00	00	  0
329000	2	0	1	1	00	00	  0
329000	2	0	1	1	00	00	  0
330000	2	0	1	1	00	00	  0
330000	2	0	1	1	00	00	  0
330000	2	0	1	1	00	00	  0
330000	2	0	1	1	00	00	  0
330000	2	0	1	1	00	00	  0
331000	2	0	1	1	00	00	  0
331000	2	0	1	1	00	00	  0
331000	2	0	1	1	00	00	  0
331000	2	0	1	1	00	00	  0
331000	2	0	1	1	00	00	  0
332000	2	0	1	1	00	00	  0
332000	2	0	1	1	00	00	  0
332000	2	0	1	1	00	00	  0
332000	2	0	1	1	00	00	  0
332000	2	0	1	1	00	00	  0
333000	2	0	1	1	00	00	  0
333000	2	0	1	1	00	00	  0
333000	2	0	1	1	00	00	  0
333000	2	0	1	1	00	00	  0
333000	2	0	1	1	00	00	  0
334000	2	0	1	1	00	00	  0
334000	2	0	1	1	00	00	  0
334000	2	0	1	1	00	00	  0
334000	2	0	1	1	00	00	  0
334000	2	0	1	1	00	00	  0
335000	2	0	1	1	00	00	  0
335000	2	0	1	1	00	00	  0
335000	2	0	1	1	00	00	  0
335000	2	0	1	1	00	00	  0
335000	2	0	1	1	00	00	  0
336000	2	0	1	1	00	00	  0
336000	2	0	1	1	00	00	  0
336000	2	0	1	1	00	00	  0
336000	2	0	1	1	00	00	  0
336000	2	0	1	1	00	00	  0
337000	2	0	1	1	00	00	  0
337000	2	0	1	1	00	00	  0
337000	2	0	1	1	00	00	  0
337000	2	0	1	1	00	00	  0
337000	2	0	1	1	00	00	  0
338000	2	0	1	1	00	00	  0
338000	2	0	1	1	00	00	  0
338000	2	0	1	1	00	00	  0
338000	2	0	1	1	00	00	  0
338000	2	0	1	1	00	00	  0
339000	2	0	1	1	00	00	  0
339000	2	0	1	1	00	00	  0
339000	2	0	1	1	00	00	  0
339000	2	0	1	1	00	00	  0
339000	2	0	1	1	00	00	  0
340000	2	0	1	1	00	00	  0
340000	2	0	1	1	00	00	  0
340000	2	0	1	1	00	00	  0
340000	2	0	1	1	00	00	  0
340000	2	0	1	1	00	00	  0
341000	2	0	1	1	00	00	  0
341000	2	0	1	1	00	00	  0
341000	2	0	1	1	00	00	  0
341000	2	0	1	1	00	00	  0
341000	2	0	1	1	00	00	  0
342000	2	0	1	1	00	00	  0
342000	2	0	1	1	00	00	  0
342000	2	0	1	1	00	00	  0
342000	2	0	1	1	00	00	  0
342000	2	0	1	1	00	00	  0
343000	2	0	1	1	00	00	  0
343000	2	0	1	1	00	00	  0
343000	2	0	1	1	00	00	  0
343000	2	0	1	1	00	00	  0
343000	2	0	1	1	00	00	  0
344000	2	0	1	1	00	00	  0
344000	2	0	1	1	00	00	  0
344000	2	0	1	1	00	00	  0
344000	2	0	1	1	00	00	  0
344000	2	0	1	1	00	00	  0
345000	2	0	1	1	00	00	  0
345000	2	0	1	1	00	00	  0
345000	2	0	1	1	00	00	  0
345000	2	0	1	1	00	00	  0
345000	2	0	1	1	00	00	  0
346000	2	0	1	1	00	00	  0
346000	2	0	1	1	00	00	  0
346000	2	0	1	1	00	00	  0
346000	2	0	1	1	00	00	  0
346000	2	0	1	1	00	00	  0
347000	2	0	1	1	00	00	  0
347000	2	0	1	1	00	00	  0
347000	2	0	1	1	00	00	  0
347000	2	0	1	1	00	00	  0
347000	2	0	1	1	00	00	  0
348000	2	0	1	1	00	00	  0
348000	2	0	1	1	00	00	  0
348000	2	0	1	1	00	00	  0
348000	2	0	1	1	00	00	  0
348000	2	0	1	1	00	00	  0
349000	2	0	1	1	00	00	  0
349000	2	0	1	1	00	00	  0
349000	2	0	1	1	00	00	  0
349000	2	0	1	1	00	00	  0
349000	2	0	1	1	00	00	  0
350000	2	0	1	1	00	00	  0
350000	2	0	1	1	00	00	  0
350000	2	0	1	1	00	00	  0
350000	2	0	1	1	00	00	  0
350000	2	0	1	1	00	00	  0
351000	2	0	1	1	00	00	  0
351000	2	0	1	1	00	00	  0
351000	2	0	1	1	00	00	  0
351000	2	0	1	1	00	00	  0
351000	2	0	1	1	00	00	  0
352000	2	0	1	1	00	00	  0
352000	2	0	1	1	00	00	  0
352000	2	0	1	1	00	00	  0
352000	2	0	1	1	00	00	  0
352000	2	0	1	1	00	00	  0
353000	2	0	1	1	00	00	  0
353000	2	0	1	1	00	00	  0
353000	2	0	1	1	00	00	  0
353000	2	0	1	1	00	00	  0
353000	2	0	1	1	00	00	  0
354000	2	0	1	1	00	00	  0
354000	2	0	1	1	00	00	  0
354000	2	0	1	1	00	00	  0
354000	2	0	1	1	00	00	  0
354000	2	0	1	1	00	00	  0
355000	2	0	1	1	00	00	  0
355000	2	0	1	1	00	00	  0
355000	2	0	1	1	00	00	  0
355000	2	0	1	1	00	00	  0
355000	2	0	1	1	00	00	  0
356000	2	0	1	1	00	00	  0
356000	2	0	1	1	00	00	  0
356000	2	0	1	1	00	00	  0
356000	2	0	1	1	00	00	  0
356000	2	0	1	1	00	00	  0
357000	2	0	1	1	00	00	  0
357000	2	0	1	1	00	00	  0
357000	2	0	1	1	00	00	  0
357000	2	0	1	1	00	00	  0
357000	2	0	1	1	00	00	  0
