timestamp_separation,timestamp_sync_event,offset,mag_sampling_leading_time
97535102799,97262774797,826000,0
97864379999,97592051997,828800,0
98193657199,97921329197,831600,0
98522934399,98250606397,834400,0
98852211599,98579883597,837200,0
99181488799,98909160797,840000,0
99510765999,99238437997,842800,0
99840043199,99567715197,845600,0
100169320399,99896992397,848400,0
100498597599,100226269597,851200,0
100827874799,100555546797,854000,0
101157151999,100884823997,856800,0
101486429199,101214101197,859600,0
101815706399,101543378397,862400,0
102144983599,101872655597,865200,0
102474260799,102201932797,868000,0
102803537999,102531209997,870800,0
103132815199,102860487197,873600,0
103462092399,103189764397,876400,0
103791369599,103519041597,879200,0
104120646799,103848318797,882000,0
104449923999,104177595997,884800,0
104779201199,104506873197,887600,0
105108478399,104836150397,890400,0
105437755599,105165427597,893200,0
105767032799,105494704797,896000,0
106096309999,105823981997,898800,0
106425587199,106153259197,901600,0
106754864399,106482536397,904400,0
107084141599,106811813597,907200,0
107413418799,107141090797,910000,0
107742695999,107470367997,912800,0
108071973199,107799645197,915600,0
108401250399,108128922397,918400,0
108730527599,108458199597,921200,0
109059804799,108787476797,924000,0
109389081999,109116753997,926800,0
109718359199,109446031197,929600,0
110047636399,109775308397,932400,0
110376913599,110104585597,935200,0
110706190799,110433862797,938000,0
111035467999,110763139997,940800,0
111364745199,111092417197,943600,0
111694022399,111421694397,946400,0
112023299599,111750971597,949200,0
112352576799,112080248797,952000,0
112681853999,112409525997,954800,0
113011131199,112738803197,957600,0
113340408399,113068080397,960400,0
113669685599,113397357597,963200,0
113998962799,113726634797,966000,0
114328239999,114055911997,968800,0
114657517199,114385189197,971600,0
114986794399,114714466397,974400,0
115316071599,115043743597,977200,0
115645348799,115373020797,980000,0
115974625999,115702297997,982800,0
116303903199,116031575197,985600,0
116633180399,116360852397,988400,0
116962457599,116690129597,991200,0
117291734799,117019406797,994000,0
117621011999,117348683997,996800,0
117950289199,117677961197,999600,0
118279566399,118007238397,1002400,0
118608843599,118336515597,1005200,0
118938120799,118665792797,1008000,0
119267397999,118995069997,1010800,0
119596675199,119324347197,1013600,0
119925952399,119653624397,1016400,0
120255229599,119982901597,1019200,0
120584506799,120312178797,1022000,0
120913783999,120641455997,1024800,0
121243061199,120970733197,1027600,0
121572338399,121300010397,1030400,0
121901615599,121629287597,1033200,0
122230892799,121958564797,1036000,0
122560169999,122287841997,1038800,0
122889447199,122617119197,1041600,0
123218724399,122946396397,1044400,0
123548001599,123275673597,1047200,0
123877278799,123604950797,1050000,0
124206555999,123934227997,1052800,0
124535833199,124263505197,1055600,0
124865110399,124592782397,1058400,0
125194387599,124922059597,1061200,0
125523664799,125251336797,1064000,0
125852941999,125580613997,1066800,0
126182219199,125909891197,1069600,0
126511496399,126239168397,1072400,0
126840773599,126568445597,1075200,0
127170050799,126897722797,1078000,0
127499327999,127226999997,1080800,0
127828605199,127556277197,1083600,0
128157882399,127885554397,1086400,0
128487159599,128214831597,1089200,0
128816436799,128544108797,1092000,0
129145713999,128873385997,1094800,0
129474991199,129202663197,1097600,0
129804268399,129531940397,1100400,0
130133545599,129861217597,1103200,0
130462822799,130190494797,1106000,0
130792099999,130519771997,1108800,0
131121377199,130849049197,1111600,0
131450654399,131178326397,1114400,0
131779931599,131507603597,1117200,0
132110328799,131838000797,0,0
132440725999,132168397997,2800,0
132771123199,132498795197,5600,0
133101520399,132829192397,8400,0
