timestamp_separation,timestamp_sync_event,offset,mag_sampling_leading_time
40751671199,40586611197,509600,0
40973428399,40808368397,512400,0
41195185599,41030125597,515200,0
41416942799,41251882797,518000,0
41638699999,41473639997,520800,0
41860457199,41695397197,523600,0
42082214399,41917154397,526400,0
42303971599,42138911597,529200,0
42525728799,42360668797,532000,0
42747485999,42582425997,534800,0
42969243199,42804183197,537600,0
43191000399,43025940397,540400,0
43412757599,43247697597,543200,0
43634514799,43469454797,546000,0
43856271999,43691211997,548800,0
44078029199,43912969197,551600,0
44299786399,44134726397,554400,0
44521543599,44356483597,557200,0
44743300799,44578240797,560000,0
44965057999,44799997997,562800,0
45186815199,45021755197,565600,0
45408572399,45243512397,568400,0
45630329599,45465269597,571200,0
45852086799,45687026797,574000,0
46073843999,45908783997,576800,0
46295601199,46130541197,579600,0
46517358399,46352298397,582400,0
46739115599,46574055597,585200,0
46960872799,46795812797,588000,0
47182629999,47017569997,590800,0
47404387199,47239327197,593600,0
47626144399,47461084397,596400,0
47847901599,47682841597,599200,0
48069658799,47904598797,602000,0
48291415999,48126355997,604800,0
48513173199,48348113197,607600,0
48734930399,48569870397,610400,0
48956687599,48791627597,613200,0
49178444799,49013384797,616000,0
49400201999,49235141997,618800,0
49621959199,49456899197,621600,0
49843716399,49678656397,624400,0
50065473599,49900413597,627200,0
50287230799,50122170797,630000,0
50508987999,50343927997,632800,0
50730745199,50565685197,635600,0
50952502399,50787442397,638400,0
51174259599,51009199597,641200,0
51396016799,51230956797,644000,0
51617773999,51452713997,646800,0
51839531199,51674471197,649600,0
52061288399,51896228397,652400,0
52283045599,52117985597,655200,0
52504802799,52339742797,658000,0
52726559999,52561499997,660800,0
52948317199,52783257197,663600,0
53170074399,53005014397,666400,0
53391831599,53226771597,669200,0
53613588799,53448528797,672000,0
53835345999,53670285997,674800,0
54057103199,53892043197,677600,0
54278860399,54113800397,680400,0
54500617599,54335557597,683200,0
54722374799,54557314797,686000,0
54944131999,54779071997,688800,0
55165889199,55000829197,691600,0
55387646399,55222586397,694400,0
55609403599,55444343597,697200,0
55831160799,55666100797,700000,0
56052917999,55887857997,702800,0
56274675199,56109615197,705600,0
56496432399,56331372397,708400,0
56718189599,56553129597,711200,0
56939946799,56774886797,714000,0
57161703999,56996643997,716800,0
57383461199,57218401197,719600,0
57605218399,57440158397,722400,0
57826975599,57661915597,725200,0
58048732799,57883672797,728000,0
58270489999,58105429997,730800,0
58492247199,58327187197,733600,0
58714004399,58548944397,736400,0
58935761599,58770701597,739200,0
59157518799,58992458797,742000,0
59379275999,59214215997,744800,0
59601033199,59435973197,747600,0
59822790399,59657730397,750400,0
60044547599,59879487597,753200,0
60266304799,60101244797,756000,0
60488061999,60323001997,758800,0
60709819199,60544759197,761600,0
60931576399,60766516397,764400,0
61153333599,60988273597,767200,0
61375090799,61210030797,770000,0
61596847999,61431787997,772800,0
61818605199,61653545197,775600,0
62040362399,61875302397,778400,0
62262119599,62097059597,781200,0
62483876799,62318816797,784000,0
62705633999,62540573997,786800,0
62927391199,62762331197,789600,0
63149148399,62984088397,792400,0
63370905599,63205845597,795200,0
63592662799,63427602797,798000,0
63814419999,63649359997,800800,0
64036177199,63871117197,803600,0
64257934399,64092874397,806400,0
64479691599,64314631597,809200,0
64701448799,64536388797,812000,0
64923205999,64758145997,814800,0
65144963199,64979903197,817600,0
65366720399,65201660397,820400,0
65588477599,65423417597,823200,0
65810234799,65645174797,826000,0
66031991999,65866931997,828800,0
66253749199,66088689197,831600,0
66475506399,66310446397,834400,0
66697263599,66532203597,837200,0
66919020799,66753960797,840000,0
67140777999,66975717997,842800,0
67362535199,67197475197,845600,0
67584292399,67419232397,848400,0
67806049599,67640989597,851200,0
68027806799,67862746797,854000,0
68249563999,68084503997,856800,0
68471321199,68306261197,859600,0
68693078399,68528018397,862400,0
68914835599,68749775597,865200,0
69136592799,68971532797,868000,0
69358349999,69193289997,870800,0
69580107199,69415047197,873600,0
69801864399,69636804397,876400,0
70023621599,69858561597,879200,0
70245378799,70080318797,882000,0
70467135999,70302075997,884800,0
70688893199,70523833197,887600,0
70910650399,70745590397,890400,0
71132407599,70967347597,893200,0
71354164799,71189104797,896000,0
71575921999,71410861997,898800,0
71797679199,71632619197,901600,0
72019436399,71854376397,904400,0
72241193599,72076133597,907200,0
72462950799,72297890797,910000,0
72684707999,72519647997,912800,0
72906465199,72741405197,915600,0
73128222399,72963162397,918400,0
73349979599,73184919597,921200,0
73571736799,73406676797,924000,0
73793493999,73628433997,926800,0
74015251199,73850191197,929600,0
74237008399,74071948397,932400,0
74458765599,74293705597,935200,0
74680522799,74515462797,938000,0
74902279999,74737219997,940800,0
75124037199,74958977197,943600,0
75345794399,75180734397,946400,0
75567551599,75402491597,949200,0
75789308799,75624248797,952000,0
76011065999,75846005997,954800,0
76232823199,76067763197,957600,0
76454580399,76289520397,960400,0
76676337599,76511277597,963200,0
76898094799,76733034797,966000,0
77119851999,76954791997,968800,0
77341609199,77176549197,971600,0
77563366399,77398306397,974400,0
77785123599,77620063597,977200,0
78006880799,77841820797,980000,0
78228637999,78063577997,982800,0
78450395199,78285335197,985600,0
78672152399,78507092397,988400,0
78893909599,78728849597,991200,0
