timestamp_separation,timestamp_sync_event,offset,mag_sampling_leading_time
81900196799,81448752797,448000,0
82408673999,81957229997,450800,0
82917151199,82465707197,453600,0
83425628399,82974184397,456400,0
83934105599,83482661597,459200,0
84442582799,83991138797,462000,0
84951059999,84499615997,464800,0
85459537199,85008093197,467600,0
85968014399,85516570397,470400,0
86476491599,86025047597,473200,0
86984968799,86533524797,476000,0
87493445999,87042001997,478800,0
88001923199,87550479197,481600,0
88510400399,88058956397,484400,0
89018877599,88567433597,487200,0
89527354799,89075910797,490000,0
90035831999,89584387997,492800,0
90544309199,90092865197,495600,0
91052786399,90601342397,498400,0
91561263599,91109819597,501200,0
92069740799,91618296797,504000,0
92578217999,92126773997,506800,0
93086695199,92635251197,509600,0
93595172399,93143728397,512400,0
94103649599,93652205597,515200,0
94612126799,94160682797,518000,0
95120603999,94669159997,520800,0
95629081199,95177637197,523600,0
96137558399,95686114397,526400,0
96646035599,96194591597,529200,0
97154512799,96703068797,532000,0
97662989999,97211545997,534800,0
98171467199,97720023197,537600,0
98679944399,98228500397,540400,0
99188421599,98736977597,543200,0
99696898799,99245454797,546000,0
100205375999,99753931997,548800,0
100713853199,100262409197,551600,0
101222330399,100770886397,554400,0
101730807599,101279363597,557200,0
102239284799,101787840797,560000,0
102747761999,102296317997,562800,0
103256239199,102804795197,565600,0
103764716399,103313272397,568400,0
104273193599,103821749597,571200,0
104781670799,104330226797,574000,0
105290147999,104838703997,576800,0
105798625199,105347181197,579600,0
106307102399,105855658397,582400,0
106815579599,106364135597,585200,0
107324056799,106872612797,588000,0
107832533999,107381089997,590800,0
108341011199,107889567197,593600,0
108849488399,108398044397,596400,0
109357965599,108906521597,599200,0
109866442799,109414998797,602000,0
110374919999,109923475997,604800,0
110883397199,110431953197,607600,0
111391874399,110940430397,610400,0
111900351599,111448907597,613200,0
112408828799,111957384797,616000,0
112917305999,112465861997,618800,0
113425783199,112974339197,621600,0
113934260399,113482816397,624400,0
114442737599,113991293597,627200,0
114951214799,114499770797,630000,0
115459691999,115008247997,632800,0
115968169199,115516725197,635600,0
116476646399,116025202397,638400,0
116985123599,116533679597,641200,0
117493600799,117042156797,644000,0
118002077999,117550633997,646800,0
118510555199,118059111197,649600,0
119019032399,118567588397,652400,0
119527509599,119076065597,655200,0
120035986799,119584542797,658000,0
120544463999,120093019997,660800,0
121052941199,120601497197,663600,0
121561418399,121109974397,666400,0
122069895599,121618451597,669200,0
122578372799,122126928797,672000,0
123086849999,122635405997,674800,0
123595327199,123143883197,677600,0
124103804399,123652360397,680400,0
124612281599,124160837597,683200,0
125120758799,124669314797,686000,0
125629235999,125177791997,688800,0
126137713199,125686269197,691600,0
126646190399,126194746397,694400,0
127154667599,126703223597,697200,0
127663144799,127211700797,700000,0
128171621999,127720177997,702800,0
128680099199,128228655197,705600,0
129188576399,128737132397,708400,0
129697053599,129245609597,711200,0
130205530799,129754086797,714000,0
130714007999,130262563997,716800,0
131222485199,130771041197,719600,0
131730962399,131279518397,722400,0
132239439599,131787995597,725200,0
132747916799,132296472797,728000,0
133256393999,132804949997,730800,0
133764871199,133313427197,733600,0
134273348399,133821904397,736400,0
134781825599,134330381597,739200,0
135290302799,134838858797,742000,0
135798779999,135347335997,744800,0
136307257199,135855813197,747600,0
136815734399,136364290397,750400,0
137324211599,136872767597,753200,0
137832688799,137381244797,756000,0
138341165999,137889721997,758800,0
138849643199,138398199197,761600,0
139358120399,138906676397,764400,0
139866597599,139415153597,767200,0
140375074799,139923630797,770000,0
140883551999,140432107997,772800,0
141392029199,140940585197,775600,0
141900506399,141449062397,778400,0
142408983599,141957539597,781200,0
142917460799,142466016797,784000,0
143425937999,142974493997,786800,0
143934415199,143482971197,789600,0
144442892399,143991448397,792400,0
144951369599,144499925597,795200,0
145459846799,145008402797,798000,0
145968323999,145516879997,800800,0
146476801199,146025357197,803600,0
146985278399,146533834397,806400,0
147493755599,147042311597,809200,0
148002232799,147550788797,812000,0
148510709999,148059265997,814800,0
149019187199,148567743197,817600,0
149527664399,149076220397,820400,0
150036141599,149584697597,823200,0
150544618799,150093174797,826000,0
151053095999,150601651997,828800,0
151561573199,151110129197,831600,0
152070050399,151618606397,834400,0
152578527599,152127083597,837200,0
153087004799,152635560797,840000,0
153595481999,153144037997,842800,0
154103959199,153652515197,845600,0
154612436399,154160992397,848400,0
155120913599,154669469597,851200,0
155629390799,155177946797,854000,0
156137867999,155686423997,856800,0
156646345199,156194901197,859600,0
157154822399,156703378397,862400,0
157663299599,157211855597,865200,0
158171776799,157720332797,868000,0
158680253999,158228809997,870800,0
159188731199,158737287197,873600,0
159697208399,159245764397,876400,0
160205685599,159754241597,879200,0
160714162799,160262718797,882000,0
161222639999,160771195997,884800,0
161731117199,161279673197,887600,0
162239594399,161788150397,890400,0
162748071599,162296627597,893200,0
163256548799,162805104797,896000,0
163765025999,163313581997,898800,0
164273503199,163822059197,901600,0
164781980399,164330536397,904400,0
165290457599,164839013597,907200,0
165798934799,165347490797,910000,0
166307411999,165855967997,912800,0
166815889199,166364445197,915600,0
167324366399,166872922397,918400,0
167832843599,167381399597,921200,0
168341320799,167889876797,924000,0
168849797999,168398353997,926800,0
169358275199,168906831197,929600,0
169866752399,169415308397,932400,0
170375229599,169923785597,935200,0
170883706799,170432262797,938000,0
171392183999,170940739997,940800,0
171900661199,171449217197,943600,0
172409138399,171957694397,946400,0
172917615599,172466171597,949200,0
173426092799,172974648797,952000,0
173934569999,173483125997,954800,0
174443047199,173991603197,957600,0
174951524399,174500080397,960400,0
175460001599,175008557597,963200,0
175968478799,175517034797,966000,0
176476955999,176025511997,968800,0
176985433199,176533989197,971600,0
177493910399,177042466397,974400,0
178002387599,177550943597,977200,0
178510864799,178059420797,980000,0
179019341999,178567897997,982800,0
179527819199,179076375197,985600,0
180036296399,179584852397,988400,0
180544773599,180093329597,991200,0
181053250799,180601806797,994000,0
181561727999,181110283997,996800,0
182070205199,181618761197,999600,0
182578682399,182127238397,1002400,0
183087159599,182635715597,1005200,0
183595636799,183144192797,1008000,0
184104113999,183652669997,1010800,0
184612591199,184161147197,1013600,0
185121068399,184669624397,1016400,0
185629545599,185178101597,1019200,0
186138022799,185686578797,1022000,0
186646499999,186195055997,1024800,0
187154977199,186703533197,1027600,0
187663454399,187212010397,1030400,0
188171931599,187720487597,1033200,0
188680408799,188228964797,1036000,0
189188885999,188737441997,1038800,0
189697363199,189245919197,1041600,0
190205840399,189754396397,1044400,0
190714317599,190262873597,1047200,0
191222794799,190771350797,1050000,0
191731271999,191279827997,1052800,0
192239749199,191788305197,1055600,0
192748226399,192296782397,1058400,0
193256703599,192805259597,1061200,0
193765180799,193313736797,1064000,0
194273657999,193822213997,1066800,0
194782135199,194330691197,1069600,0
195290612399,194839168397,1072400,0
195799089599,195347645597,1075200,0
196307566799,195856122797,1078000,0
196816043999,196364599997,1080800,0
197324521199,196873077197,1083600,0
197832998399,197381554397,1086400,0
198341475599,197890031597,1089200,0
198849952799,198398508797,1092000,0
199358429999,198906985997,1094800,0
199866907199,199415463197,1097600,0
200375384399,199923940397,1100400,0
200883861599,200432417597,1103200,0
201392338799,200940894797,1106000,0
201900815999,201449371997,1108800,0
202409293199,201957849197,1111600,0
202917770399,202466326397,1114400,0
203426247599,202974803597,1117200,0
203935844799,203484400797,0,0
204445441999,203993997997,2800,0
